Parcel_ID|Municipality|Property_Address|Alternate_ID|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2013_Mkt|Land_Value_2013_Reval|Building_Value_2013_Mkt|Building_Value_2013_Reval|Total_Value_2013_Mkt|Total_Value_2013_Reval
0192-K-00253-0000-00|926 MT. LEBANON|253 LYNN HAVEN DR||Mt Lebanon|92615|Taxable|3/17/1987|Regular|63000|Residential|7508|SINGLE FAMILY|589|Yes|No|No|12,600 SQFT|66800|90100|428300|481000|495100|571100
0192-K-00255-0000-00|926 MT. LEBANON|257 LYNN HAVEN DR||Mt Lebanon|92615|Taxable|2/2/1996|Regular|435000|Residential|9628|SINGLE FAMILY|520|Yes|No|No|12,527 SQFT|60000|90100|420000|563100|480000|653200
0192-K-00256-0000-00|926 MT. LEBANON|261 LYNN HAVEN DR||Mt Lebanon|92615|Taxable|7/13/1999|Regular|490000|Residential|10526|SINGLE FAMILY|400|Yes|No|No|3.0660 Acres|10000|115100|385100|305400|395100|420500
0192-L-00075-0000-00|926 MT. LEBANON|195 MOUNT LEBANON BLVD||Mt Lebanon|926C8|Taxable|6/15/2001|Corporation|1960000|Commercial|11073|APART:40+ UNITS|565|No|No|No|5.6293 Acres|372700|266000|1633400|2459600|2006100|2725600
0192-L-00078-0000-00|926 MT. LEBANON|417 ORCHARD DR||Mt Lebanon|92615|Taxable|9/18/1990|Regular|0|Residential|8334|SINGLE FAMILY|243|No|No|No|7,195 SQFT|62300|72000|27700|53800|90000|125800
0192-L-00081-0000-00|926 MT. LEBANON|411 ORCHARD DR||Mt Lebanon|92615|Taxable|11/16/2001|Regular|110000|Residential|11200|SINGLE FAMILY|648|Yes|Yes|No|10,037 SQFT|27500|82600|82500|50100|110000|132700
0192-L-00084-0000-00|926 MT. LEBANON|407 ORCHARD DR||Mt Lebanon|92615|Taxable|8/3/1981|Regular|69000|Residential|6385|SINGLE FAMILY|759|Yes|No|No|9,759 SQFT|60000|81600|68900|134800|128900|216400
0192-L-00087-0000-00|926 MT. LEBANON|403 ORCHARD DR||Mt Lebanon|92615|Taxable|10/21/2011|Regular|163000|Residential|14720|SINGLE FAMILY|47|No|Yes|No|8,875 SQFT|50000|78300|70000|101500|120000|179800
0192-L-00089-0000-00|926 MT. LEBANON|397 ORCHARD DR||Mt Lebanon|92615|Taxable|2/13/1960|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,259 SQFT|50600|79700|74400|167400|125000|247100
0192-L-00091-0000-00|926 MT. LEBANON|393 ORCHARD DR||Mt Lebanon|92615|Taxable|12/9/2011|Regular|87275|Residential|14759|SINGLE FAMILY|15|No|No|No|8,451 SQFT|40000|76700|72000|155700|112000|232400
0192-L-00095-0000-00|926 MT. LEBANON|389 ORCHARD DR||Mt Lebanon|92615|Taxable|5/12/2008|Regular|169000|Residential|13605|SINGLE FAMILY|433|No|No|No|13,550 SQFT|75500|90300|54500|98400|130000|188700
0192-L-00096-0000-00|926 MT. LEBANON|389 ORCHARD DR||Mt Lebanon|92615|Taxable|5/12/2008|Regular|169000|Residential|13605|VACANT LAND|433|No|No|No|1,068 SQFT|1400|200|0|0|1400|200
0192-L-00100-0000-00|926 MT. LEBANON|475 JEFFERSON DR||Mt Lebanon|92615|Taxable|10/23/2007|Regular|237000|Residential|13416|SINGLE FAMILY|107|Yes|No|No|5,652 SQFT|61300|66200|70700|89100|132000|155300
0192-L-00104-0000-00|926 MT. LEBANON|469 JEFFERSON DR||Mt Lebanon|92615|Taxable|5/9/2001|Regular|167000|Residential|11040|SINGLE FAMILY|640|Yes|No|No|7,405 SQFT|62400|72800|116000|152800|178400|225600
0192-L-00106-0000-00|926 MT. LEBANON|465 JEFFERSON DR||Mt Lebanon|92615|Taxable|10/22/2009|Regular|1|Residential|14078|SINGLE FAMILY|334|Yes|No|No|9,874 SQFT|63900|82000|96100|121700|160000|203700
0192-L-00108-0000-00|926 MT. LEBANON|461 JEFFERSON DR||Mt Lebanon|92615|Taxable|6/18/2001|Regular|253000|Residential|11074|SINGLE FAMILY|306|Yes|No|No|16,326 SQFT|79300|90900|170100|191300|249400|282200
0192-L-00111-0000-00|926 MT. LEBANON|459 JEFFERSON DR||Mt Lebanon|92615|Taxable|7/13/1994|Regular|133600|Residential|9259|SINGLE FAMILY|535|Yes|No|No|18,406 SQFT|73900|91400|81100|119300|155000|210700
0192-L-00114-0000-00|926 MT. LEBANON|455 JEFFERSON DR||Mt Lebanon|92615|Taxable|5/28/1991|Regular|124000|Residential|8486|SINGLE FAMILY|321|Yes|No|No|15,830 SQFT|70800|90800|119700|155100|190500|245900
0192-L-00117-0000-00|926 MT. LEBANON|451 JEFFERSON DR||Mt Lebanon|92615|Taxable|2/6/2008|Regular|1|Residential|13515|SINGLE FAMILY|222|Yes|No|No|18,044 SQFT|73400|91300|27600|92200|101000|183500
0192-L-00120-0000-00|926 MT. LEBANON|445 JEFFERSON DR||Mt Lebanon|92615|Taxable|3/25/2010|Regular|315000|Residential|14212|SINGLE FAMILY|87|Yes|No|No|15,820 SQFT|70700|90800|121300|205200|192000|296000
0192-L-00123-0000-00|926 MT. LEBANON|441 JEFFERSON DR||Mt Lebanon|92615|Taxable|5/18/2011|Regular|182000|Residential|14581|SINGLE FAMILY|162|No|No|No|15,558 SQFT|70400|90800|113200|119700|183600|210500
0192-L-00126-0000-00|926 MT. LEBANON|435 JEFFERSON DR||Mt Lebanon|92615|Taxable|6/15/1971|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|12,004 SQFT|66100|90000|118800|136000|184900|226000
0192-L-00129-0000-00|926 MT. LEBANON|431 JEFFERSON DR||Mt Lebanon|92615|Taxable|8/7/2006|Regular|274000|Residential|12945|SINGLE FAMILY|513|Yes|No|No|10,000 SQFT|64000|82500|144400|156300|208400|238800
0192-L-00132-0000-00|926 MT. LEBANON|427 JEFFERSON DR||Mt Lebanon|92615|Taxable|3/5/1975|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|14,000 SQFT|68500|90400|171500|200100|240000|290500
0192-L-00135-0000-00|926 MT. LEBANON|421 JEFFERSON DR||Mt Lebanon|92615|Taxable|5/27/2008|Regular|1|Residential|13619|SINGLE FAMILY|435|No|No|No|12,000 SQFT|73400|90000|153100|231500|226500|321500
0192-L-00138-0000-00|926 MT. LEBANON|415 JEFFERSON DR||Mt Lebanon|92615|Taxable|9/17/2001|Regular|247097|Residential|11151|SINGLE FAMILY|358|Yes|No|No|13,769 SQFT|68300|90400|160400|123300|228700|213700
0192-L-00141-0000-00|926 MT. LEBANON|411 JEFFERSON DR||Mt Lebanon|92615|Taxable|7/28/2011|Regular|465000|Residential|14646|SINGLE FAMILY|53|No|No|No|26,656 SQFT|83900|93100|262200|255400|346100|348500
0192-L-00145-0000-00|926 MT. LEBANON|409 JEFFERSON DR||Mt Lebanon|92615|Taxable|12/2/1999|Regular|247500|Residential|10642|SINGLE FAMILY|411|Yes|No|No|29,621 SQFT|87500|93700|152500|159600|240000|253300
0192-L-00149-0000-00|926 MT. LEBANON|34 BRUCEWOOD DR||Mt Lebanon|92615|Taxable|4/24/2008|Regular|270000|Residential|13587|SINGLE FAMILY|191|Yes|No|No|11,901 SQFT|73300|89600|112200|151500|185500|241100
0192-L-00153-0000-00|926 MT. LEBANON|405 JEFFERSON DR||Mt Lebanon|92615|Taxable|12/2/1992|Regular|1|Residential|8862|SINGLE FAMILY|5|Yes|No|No|15,984 SQFT|67000|90800|136600|147800|203600|238600
0192-L-00156-0000-00|926 MT. LEBANON|410 JEFFERSON DR||Mt Lebanon|92615|Taxable|9/13/1999|Regular|690000|Residential|10579|SINGLE FAMILY|512|Yes|No|No|22,744 SQFT|79200|92300|409200|474300|488400|566600
0192-L-00162-0000-00|926 MT. LEBANON|PARKWAY DR||Mt Lebanon|92615|Taxable|9/13/1999|Regular|690000|Residential|10579|VACANT LAND|512|No|No|No|25,668 SQFT|91900|92900|0|0|91900|92900
0192-L-00164-0000-00|926 MT. LEBANON|385 PARKWAY DR||Mt Lebanon|92615|Taxable|11/30/1971|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,086 SQFT|63400|79100|152800|204300|216200|283400
0192-L-00166-0000-00|926 MT. LEBANON|377 PARKWAY DR||Mt Lebanon|92615|Taxable|5/7/2009|Regular|1|Residential|13920|SINGLE FAMILY|176|Yes|No|No|9,409 SQFT|63700|80300|78600|142700|142300|223000
0192-L-00168-0000-00|926 MT. LEBANON|375 PARKWAY DR||Mt Lebanon|92615|Taxable|4/18/1985|Regular|75000|Residential|7063|SINGLE FAMILY|527|Yes|No|No|9,731 SQFT|63900|81500|101400|210200|165300|291700
0192-L-00172-0000-00|926 MT. LEBANON|366 PARKWAY DR||Mt Lebanon|92615|Taxable|10/3/2000|Regular|171500|Residential|10881|SINGLE FAMILY|431|No|No|No|14,400 SQFT|76700|90500|109300|171800|186000|262300
0192-L-00176-0000-00|926 MT. LEBANON|370 PARKWAY DR||Mt Lebanon|92615|Taxable|11/14/2011|Regular|315000|Residential|14737|SINGLE FAMILY|315|No|No|No|14,400 SQFT|69000|90500|159100|210900|228100|301400
0192-L-00180-0000-00|926 MT. LEBANON|376 PARKWAY DR||Mt Lebanon|92615|Taxable|7/1/1993|Regular|222000|Residential|8998|SINGLE FAMILY|391|Yes|No|No|14,400 SQFT|69000|90500|205300|316900|274300|407400
0192-L-00184-0000-00|926 MT. LEBANON|380 PARKWAY DR||Mt Lebanon|92615|Taxable|9/20/2007|Regular|365000|Residential|13382|SINGLE FAMILY|358|Yes|No|No|14,400 SQFT|69000|90500|386900|295500|455900|386000
0192-L-00188-0000-00|926 MT. LEBANON|386 PARKWAY DR||Mt Lebanon|92615|Taxable|5/7/1996|Regular|205000|Residential|9688|SINGLE FAMILY|70|Yes|No|No|14,400 SQFT|67000|90500|166000|158300|233000|248800
0192-L-00192-0000-00|926 MT. LEBANON|390 PARKWAY DR||Mt Lebanon|92615|Taxable|4/19/1967|Regular|28000|Residential||SINGLE FAMILY|0|Yes|No|No|10,234 SQFT|64200|83400|93500|187800|157700|271200
0192-L-00198-0000-00|926 MT. LEBANON|470 JEFFERSON DR||Mt Lebanon|92615|Taxable|6/20/2006|Regular|173750|Residential|12887|SINGLE FAMILY|63|Yes|No|No|23,496 SQFT|80100|92400|92000|147300|172100|239700
0192-L-00200-0000-00|926 MT. LEBANON|474 JEFFERSON DR||Mt Lebanon|92615|Taxable|2/1/1994|Regular|162000|Residential|9150|SINGLE FAMILY|363|Yes|No|No|14,792 SQFT|69500|90600|104200|201000|173700|291600
0192-L-00202-0000-00|926 MT. LEBANON|371 ORCHARD DR||Mt Lebanon|92615|Taxable|9/2/2011|Regular|225000|Residential|14678|SINGLE FAMILY|95|Yes|No|No|8,543 SQFT|63100|77000|72900|138300|136000|215300
0192-L-00204-0000-00|926 MT. LEBANON|369 ORCHARD DR||Mt Lebanon|92615|Taxable|9/12/1974|Regular|35000|Residential||SINGLE FAMILY|0|Yes|No|No|9,681 SQFT|63800|81300|78000|143300|141800|224600
0192-L-00206-0000-00|926 MT. LEBANON|365 ORCHARD DR||Mt Lebanon|92615|Taxable|2/10/2006|Regular|1|Residential|12745|SINGLE FAMILY|587|Yes|No|No|10,818 SQFT|64700|85600|113000|140000|177700|225600
0192-L-00210-0000-00|926 MT. LEBANON|404 ORCHARD DR||Mt Lebanon|92615|Taxable|6/8/2010|Regular|152000|Residential|14284|SINGLE FAMILY|494|No|No|No|10,548 SQFT|64400|84600|49600|54400|114000|139000
0192-L-00212-0000-00|926 MT. LEBANON|408 ORCHARD DR||Mt Lebanon|92615|Taxable|5/19/2011|Regular|187000|Residential|14582|SINGLE FAMILY|394|No|No|No|10,313 SQFT|64200|83700|57800|184000|122000|267700
0192-L-00214-0000-00|926 MT. LEBANON|412 ORCHARD DR||Mt Lebanon|92615|Taxable|9/26/2005|Regular|161000|Residential|12602|SINGLE FAMILY|200|Yes|No|No|8,379 SQFT|63000|76400|73000|127600|136000|204000
0192-L-00215-0000-00|926 MT. LEBANON|200 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|7/28/1989|Regular|50000|Residential|8064|ROWHOUSE|581|No|No|No|3,514 SQFT|27300|58200|33600|73400|60900|131600
0192-L-00216-0000-00|926 MT. LEBANON|202 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|10/4/1988|Regular|44500|Residential|7883|ROWHOUSE|36|No|No|No|2,839 SQFT|27100|55700|38100|70500|65200|126200
0192-L-00218-0000-00|926 MT. LEBANON|208 -210 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|7/16/1997|Regular|99000|Residential|9989|ROWHOUSE|467|No|No|No|7,257 SQFT|28400|72200|66300|130400|94700|202600
0192-L-00218-000A-00|926 MT. LEBANON|204 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|10/11/1990|Regular|53500|Residential|8352|ROWHOUSE|345|Yes|No|No|3,404 SQFT|28600|57800|64800|65200|93400|123000
0192-L-00218-000B-00|926 MT. LEBANON|206 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|3/18/2008|Regular|87000|Residential|13550|ROWHOUSE|390|No|No|No|2,175 SQFT|15000|53200|58100|65000|73100|118200
0192-L-00224-0000-00|926 MT. LEBANON|212 -214 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|2/9/1989|Regular|70000|Residential|7959|ROWHOUSE|268|No|No|No|7,331 SQFT|28400|72500|91600|136100|120000|208600
0192-L-00226-0000-00|926 MT. LEBANON|216 -218 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|4/1/1957|Regular|4000|Residential|3603|TWO FAMILY|499|No|No|No|7,369 SQFT|40000|72600|85000|136600|125000|209200
0192-L-00228-0000-00|926 MT. LEBANON|220 -222 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|1/8/2004|Regular|1|Residential|11913|ROWHOUSE|182|Yes|No|No|7,369 SQFT|28400|72600|96600|198200|125000|270800
0192-L-00230-0000-00|926 MT. LEBANON|224 -226 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|4/27/1964|Regular|0|Residential||ROWHOUSE|0|Yes|Yes|No|7,369 SQFT|29000|72600|99800|128400|128800|201000
0192-L-00232-0000-00|926 MT. LEBANON|228 -230 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|7/1/1959|Regular|0|Residential|3602|TWO FAMILY|499|No|No|No|7,369 SQFT|49000|72600|76000|153500|125000|226100
0192-L-00234-0000-00|926 MT. LEBANON|232 -234 MOUNT LEBANON BLVD||Mt Lebanon|92615|Taxable|6/4/1962|Regular|0|Residential||ROWHOUSE|0|Yes|No|No|10,330 SQFT|46200|83700|98800|232300|145000|316000
0192-L-00236-0000-00|926 MT. LEBANON|240 MOUNT LEBANON BLVD||Mt Lebanon|926C4|Taxable|8/12/2004|Regular|150000|Commercial|12154|MEDICAL CLINICS/OFFICES|281|No|No|No|29,363 SQFT|186200|108100|94000|180000|280200|288100
0192-L-00242-0000-00|926 MT. LEBANON|281 ROYCROFT AVE||Mt Lebanon|92615|Taxable|12/12/2003|Regular|157000|Residential|11887|SINGLE FAMILY|227|Yes|No|No|6,125 SQFT|58200|68000|83000|134200|141200|202200
0192-L-00244-0000-00|926 MT. LEBANON|277 ROYCROFT AVE||Mt Lebanon|92615|Taxable|4/1/1973|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|6,960 SQFT|58700|71100|102200|138900|160900|210000
0192-L-00246-0000-00|926 MT. LEBANON|273 ROYCROFT AVE||Mt Lebanon|92615|Taxable|8/10/2009|Regular|189000|Residential|14007|SINGLE FAMILY|210|Yes|No|No|8,040 SQFT|59300|75200|62300|102500|121600|177700
0192-M-00202-0000-00|926 MT. LEBANON|40 BRUCEWOOD DR||Mt Lebanon|92615|Taxable|4/19/2006|Regular|220000|Residential|12816|SINGLE FAMILY|546|Yes|No|No|12,849 SQFT|63400|90200|96000|148700|159400|238900
0192-M-00204-0000-00|926 MT. LEBANON|44 BRUCEWOOD DR||Mt Lebanon|92615|Taxable|4/11/1995|Regular|150000|Residential|9435|SINGLE FAMILY|602|Yes|No|No|13,795 SQFT|50000|90400|145000|171900|195000|262300
0192-M-00206-0000-00|926 MT. LEBANON|BRUCEWOOD DR||Mt Lebanon|92615|Taxable|5/30/2002|Regular|0|Residential|11360|VACANT LAND|467|No|No|No|37,049 SQFT|53900|95300|0|0|53900|95300
0192-M-00212-0000-00|926 MT. LEBANON|45 BRUCEWOOD DR||Mt Lebanon|92615|Taxable|1/13/1972|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|31,795 SQFT|24000|94200|121000|116200|145000|210400
0192-M-00214-0000-00|926 MT. LEBANON|BRUCEWOOD DR||Mt Lebanon|92615|Taxable|1/13/1972|Regular|0|Residential||VACANT LAND|0|No|No|No|13,372 SQFT|20000|90300|0|0|20000|90300
0192-M-00216-0000-00|926 MT. LEBANON|35 BRUCEWOOD DR||Mt Lebanon|92615|Taxable|6/15/2004|Regular|217000|Residential|12083|SINGLE FAMILY|517|Yes|No|No|12,389 SQFT|62900|90100|127800|89600|190700|179700
0192-N-00006-0000-00|926 MT. LEBANON|1190 WASHINGTON RD||Mt Lebanon|92615|Taxable|6/15/1977|Regular|175000|Residential||SINGLE FAMILY|0|No|No|No|28,007 SQFT|80800|93400|315500|419700|396300|513100
0192-N-00020-0000-00|926 MT. LEBANON|21 LONGUEVUE DR||Mt Lebanon|92615|Taxable|1/10/2007|Regular|1|Residential|13114|SINGLE FAMILY|580|Yes|No|No|22,969 SQFT|79400|92300|430000|542900|509400|635200
0192-N-00026-0000-00|926 MT. LEBANON|1216 WASHINGTON RD||Mt Lebanon|92615|Taxable|4/3/2000|Regular|337500|Residential|10729|SINGLE FAMILY|70|Yes|No|No|19,842 SQFT|71400|91700|233900|278700|305300|370400
0192-N-00032-0000-00|||||||||||||||||||||||
0192-N-00050-0000-00|926 MT. LEBANON|1235 WASHINGTON RD||Mt Lebanon|92615|Taxable|11/23/2009|Regular|465000|Residential|14111|SINGLE FAMILY|469|No|No|No|11,900 SQFT|62300|89600|260100|368700|322400|458300
0192-N-00056-0000-00|926 MT. LEBANON|1229 WASHINGTON RD||Mt Lebanon|92615|Taxable|9/18/1973|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|27,677 SQFT|80400|93300|275600|339700|356000|433000
0192-N-00062-0000-00|926 MT. LEBANON|10 ROCKLYNN PL||Mt Lebanon|92615|Taxable|6/29/1998|Regular|310000|Residential|10233|SINGLE FAMILY|427|Yes|No|No|11,518 SQFT|65500|88200|329400|309100|394900|397300
0192-N-00066-0000-00|926 MT. LEBANON|16 ROCKLYNN PL||Mt Lebanon|92615|Taxable|8/11/1989|Regular|1|Residential|8075|SINGLE FAMILY|484|Yes|No|No|10,705 SQFT|64500|85100|224300|285100|288800|370200
0192-N-00070-0000-00|926 MT. LEBANON|28 ROCKLYNN PL||Mt Lebanon|92615|Taxable|11/6/1992|Regular|0|Residential|8844|SINGLE FAMILY|616|Yes|No|No|10,942 SQFT|60000|86000|109500|183700|169500|269700
0192-N-00074-0000-00|926 MT. LEBANON|30 ROCKLYNN PL||Mt Lebanon|92615|Taxable|6/3/1985|Regular|113000|Residential|7089|SINGLE FAMILY|576|Yes|No|No|10,826 SQFT|61000|85600|314000|339300|375000|424900
0192-N-00078-0000-00|926 MT. LEBANON|36 ROCKLYNN PL||Mt Lebanon|92615|Taxable|8/28/1998|Regular|1|Residential|10283|SINGLE FAMILY|491|Yes|No|No|11,200 SQFT|61500|87000|182600|195600|244100|282600
0192-N-00082-0000-00|926 MT. LEBANON|42 ROCKLYNN PL||Mt Lebanon|92615|Taxable|1/19/2000|Regular|197500|Residential|10677|SINGLE FAMILY|110|Yes|No|No|9,600 SQFT|70900|81000|138600|160300|209500|241300
0192-N-00085-0000-00|926 MT. LEBANON|46 ROCKLYNN PL||Mt Lebanon|92615|Taxable|1/31/1986|Regular|121000|Residential|7239|SINGLE FAMILY|219|Yes|No|No|9,600 SQFT|60200|81000|209600|247000|269800|328000
0192-N-00088-0000-00|926 MT. LEBANON|52 ROCKLYNN PL||Mt Lebanon|92615|Taxable|11/27/2006|Regular|330000|Residential|13068|SINGLE FAMILY|258|No|No|No|9,600 SQFT|60200|81000|195900|220400|256100|301400
0192-N-00091-0000-00|926 MT. LEBANON|56 ROCKLYNN PL||Mt Lebanon|92615|Taxable|1/24/2007|Corporation|1|Residential|13126|SINGLE FAMILY|135|Yes|No|No|9,600 SQFT|60200|81000|223600|231300|283800|312300
0192-N-00094-0000-00|926 MT. LEBANON|60 ROCKLYNN PL||Mt Lebanon|92615|Taxable|10/26/2009|Regular|318150|Residential|14084|SINGLE FAMILY|59|Yes|No|No|8,372 SQFT|66500|76400|246000|190000|312500|266400
0192-N-00099-0000-00|926 MT. LEBANON|49 ROCKLYNN PL||Mt Lebanon|92615|Taxable|11/30/2000|Regular|401000|Residential|10925|SINGLE FAMILY|346|No|No|No|5,141 SQFT|61000|64300|309400|262600|370400|326900
0192-N-00102-0000-00|926 MT. LEBANON|45 ROCKLYNN PL||Mt Lebanon|92615|Taxable|8/10/2007|Regular|1|Residential|13336|SINGLE FAMILY|426|Yes|No|No|10,240 SQFT|64200|83400|292500|280700|356700|364100
0192-N-00105-0000-00|926 MT. LEBANON|41 ROCKLYNN PL||Mt Lebanon|92615|Taxable|9/8/2003|Regular|515000|Residential|11773|SINGLE FAMILY|422|Yes|No|No|11,200 SQFT|103000|87000|194900|261600|297900|348600
0192-N-00108-0000-00|926 MT. LEBANON|37 ROCKLYNN PL||Mt Lebanon|92615|Taxable|1/3/2007|Regular|400000|Residential|13107|SINGLE FAMILY|381|Yes|No|No|11,520 SQFT|65500|88200|312100|332200|377600|420400
0192-N-00112-0000-00|926 MT. LEBANON|33 ROCKLYNN PL||Mt Lebanon|92615|Taxable|7/16/1998|Regular|385500|Residential|10248|SINGLE FAMILY|189|Yes|No|No|14,400 SQFT|69000|90500|339300|367200|408300|457700
0192-N-00116-0000-00|926 MT. LEBANON|29 ROCKLYNN PL||Mt Lebanon|92615|Taxable|5/3/2000|Regular|405500|Residential|10754|SINGLE FAMILY|234|Yes|No|No|12,630 SQFT|66900|90100|316700|365500|383600|455600
0192-N-00120-0000-00|926 MT. LEBANON|27 ROCKLYNN PL||Mt Lebanon|92615|Taxable|3/11/1996|Regular|325000|Residential|9648|SINGLE FAMILY|26|Yes|No|No|11,829 SQFT|65900|89400|304100|338700|370000|428100
0192-N-00124-0000-00|926 MT. LEBANON|25 ROCKLYNN PL||Mt Lebanon|92615|Taxable|4/17/1989|Regular|329000|Residential|7996|SINGLE FAMILY|579|Yes|No|No|14,615 SQFT|69300|90600|404300|449000|473600|539600
0192-N-00150-0000-01|||||||||||||||||||||||
0192-N-00150-0000-02|||||||||||||||||||||||
0192-N-00175-0000-00|926 MT. LEBANON|100 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|12/14/1994|Regular|225000|Residential|9366|SINGLE FAMILY|281|Yes|No|No|12,494 SQFT|66700|90100|189800|287000|256500|377100
0192-N-00179-0000-00|926 MT. LEBANON|110 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|9/8/2003|Regular|350000|Residential|11774|SINGLE FAMILY|502|Yes|No|No|12,080 SQFT|66200|90000|166100|234700|232300|324700
0192-N-00183-0000-00|926 MT. LEBANON|120 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|8/26/2009|Regular|240000|Residential|14022|SINGLE FAMILY|38|Yes|No|No|11,734 SQFT|65800|89000|146400|125000|212200|214000
0192-N-00187-0000-00|926 MT. LEBANON|130 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|10/20/1992|Regular|290000|Residential|8831|SINGLE FAMILY|595|Yes|No|No|12,800 SQFT|67100|90200|242500|277900|309600|368100
0192-N-00191-0000-00|926 MT. LEBANON|140 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|10/18/2004|Regular|1|Residential|12227|SINGLE FAMILY|483|Yes|No|No|12,800 SQFT|67100|90200|253600|307800|320700|398000
0192-N-00195-0000-00|926 MT. LEBANON|150 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|8/3/2005|Regular|333000|Residential|12541|SINGLE FAMILY|112|Yes|No|No|12,800 SQFT|67100|90200|141500|159000|208600|249200
0192-N-00199-0000-00|926 MT. LEBANON|160 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|7/1/2003|Regular|290000|Residential|11690|SINGLE FAMILY|157|Yes|No|No|12,693 SQFT|66900|90200|120600|187000|187500|277200
0192-N-00203-0000-00|926 MT. LEBANON|170 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|9/7/2011|Regular|1|Residential|14680|SINGLE FAMILY|444|No|No|No|12,136 SQFT|73600|90000|118400|202400|192000|292400
0192-N-00209-0000-00|926 MT. LEBANON|165 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|10/15/1996|Regular|174900|Residential|9803|SINGLE FAMILY|434|Yes|No|No|12,289 SQFT|66500|90100|161700|180500|228200|270600
0192-N-00213-0000-00|926 MT. LEBANON|155 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|7/17/1989|Regular|200000|Residential|8057|SINGLE FAMILY|147|Yes|No|No|14,400 SQFT|69000|90500|285500|312300|354500|402800
0192-N-00217-0000-00|926 MT. LEBANON|145 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|6/12/2000|Regular|379000|Residential|10788|SINGLE FAMILY|73|Yes|No|No|14,268 SQFT|68900|90500|311100|266500|380000|357000
0192-N-00221-0000-00|926 MT. LEBANON|135 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|6/18/2009|Regular|320000|Residential|13957|SINGLE FAMILY|276|No|No|No|14,843 SQFT|69500|90600|164700|240300|234200|330900
0192-N-00225-0000-00|926 MT. LEBANON|125 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|5/18/2009|Regular|1|Residential|13928|SINGLE FAMILY|479|Yes|No|No|16,719 SQFT|71800|91000|329800|334400|401600|425400
0192-N-00233-0000-00|926 MT. LEBANON|105 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|7/22/2008|Corporation|1|Residential|13679|SINGLE FAMILY|362|Yes|No|No|30,730 SQFT|88900|93900|406900|529800|495800|623700
0192-N-00240-0000-00|926 MT. LEBANON|127 LEBANON HILLS DR||Mt Lebanon|92615|Taxable|2/24/1983|Regular|0|Residential|6613|SINGLE FAMILY|55|Yes|Yes|No|10,003 SQFT|64000|82500|94700|112600|158700|195100
0192-N-00242-0000-00|926 MT. LEBANON|230 LYNN HAVEN DR||Mt Lebanon|92615|Taxable|3/31/2008|Regular|357825|Residential|13563|SINGLE FAMILY|409|No|No|No|13,845 SQFT|68300|90400|281600|331800|349900|422200
0192-N-00244-0000-00|926 MT. LEBANON|126 LEBANON HILLS DR||Mt Lebanon|92615|Taxable|1/30/2006|Regular|310000|Residential|12734|SINGLE FAMILY|137|Yes|No|No|10,500 SQFT|64300|84400|147900|198900|212200|283300
0192-N-00250-0000-00|926 MT. LEBANON|25 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|11/15/1984|Regular|137000|Residential|6982|SINGLE FAMILY|54|Yes|No|No|14,662 SQFT|69300|90600|214800|278700|284100|369300
0192-N-00254-0000-00|926 MT. LEBANON|15 CRESTVUE MANOR DR||Mt Lebanon|92615|Taxable|8/21/2007|Regular|343000|Residential|13346|SINGLE FAMILY|261|Yes|No|No|12,238 SQFT|66400|90100|133000|138900|199400|229000
