Parcel_ID|Municipality|Property_Address|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2012_Mkt|Land_Value_2012_Cty|Building_Value_2012_Mkt|Building_Value_2012_Cty|Total_Value_2012_Mkt|Total_Value_2012_Cty
0143-N-00260-0000-00|926 MT. LEBANON|160 VANDERBILT DR|Mt Lebanon|92609|Taxable|7/24/1992|Regular|30000|Residential|8771|SINGLE FAMILY|364|Yes|No|No|18,261 SQFT|52400|52400|247900|232900|300300|285300
0143-N-00262-0000-00|926 MT. LEBANON|164 VANDERBILT DR|Mt Lebanon|92609|Taxable|6/28/1996|Regular|332100|Residential|9727|SINGLE FAMILY|520|Yes|No|No|19,166 SQFT|53200|53200|272600|257600|325800|310800
0143-N-00264-0000-00|926 MT. LEBANON|168 VANDERBILT DR|Mt Lebanon|92609|Taxable|8/15/1990|Regular|222200|Residential|8311|SINGLE FAMILY|583|No|No|No|23,087 SQFT|56800|56800|263100|263100|319900|319900
0143-N-00266-0000-00|926 MT. LEBANON|172 VANDERBILT DR|Mt Lebanon|92609|Taxable|7/24/1997|Regular|70000|Residential|9995|SINGLE FAMILY|423|Yes|No|No|25,700 SQFT|59100|59100|267900|252900|327000|312000
0143-N-00268-0000-00|926 MT. LEBANON|176 VANDERBILT DR|Mt Lebanon|92609|Taxable|6/2/1989|Regular|45200|Residential|8028|SINGLE FAMILY|92|Yes|No|No|2,439 SQFT|35400|35400|245300|230300|280700|265700
0143-N-00270-0000-00|926 MT. LEBANON|178 VANDERBILT DR|Mt Lebanon|92609|Taxable|3/23/1990|Regular|45000|Residential|8212|SINGLE FAMILY|85|Yes|No|No|26,135 SQFT|53600|53600|231700|216700|285300|270300
0143-N-00272-0000-00|926 MT. LEBANON|180 VANDERBILT DR|Mt Lebanon|92609|Taxable|8/13/1990|Regular|200000|Residential|8309|SINGLE FAMILY|628|Yes|No|No|27,878 SQFT|51900|51900|259900|244900|311800|296800
0143-N-00274-0000-00|926 MT. LEBANON|175 VANDERBILT DR|Mt Lebanon|92609|Taxable|7/10/2007|Regular|1|Residential|13299|SINGLE FAMILY|116|Yes|No|No|17,859 SQFT|44300|44300|233800|218800|278100|263100
0143-N-00274-0001-00|926 MT. LEBANON|VANDERBILT DR|Mt Lebanon|92609|Taxable|7/10/2007|Regular|1|Residential|13299|VACANT LAND|116|No|No|No|5,973 SQFT|5400|5400|0|0|5400|5400
0143-N-00276-0000-00|926 MT. LEBANON|171 VANDERBILT DR|Mt Lebanon|92609|Taxable|11/21/1991|Regular|60000|Residential|8609|SINGLE FAMILY|240|Yes|No|No|18,127 SQFT|41900|41900|301500|286500|343400|328400
0143-N-00280-0000-00|926 MT. LEBANON|163 VANDERBILT DR|Mt Lebanon|92609|Taxable|4/16/2010|Regular|356000|Residential|14231|SINGLE FAMILY|354|Yes|No|No|10,000 SQFT|36000|36000|269800|254800|305800|290800
0143-N-00282-0000-00|926 MT. LEBANON|159 VANDERBILT DR|Mt Lebanon|92609|Taxable|9/26/1994|Regular|254900|Residential|9311|SINGLE FAMILY|47|Yes|No|No|10,870 SQFT|36600|36600|217200|202200|253800|238800
0143-N-00284-0000-00|926 MT. LEBANON|155 VANDERBILT DR|Mt Lebanon|92609|Taxable|5/21/2003|Regular|1|Residential|11652|SINGLE FAMILY|401|Yes|No|No|11,761 SQFT|37300|37300|257700|242700|295000|280000
0143-N-00286-0000-00|926 MT. LEBANON|151 VANDERBILT DR|Mt Lebanon|92609|Taxable|8/12/1993|Regular|250|Residential|9031|SINGLE FAMILY|200|Yes|No|No|13,939 SQFT|41300|41300|264800|249800|306100|291100
0143-N-00288-0000-00|926 MT. LEBANON|147 VANDERBILT DR|Mt Lebanon|92609|Taxable|7/1/1988|Regular|193000|Residential|7817|SINGLE FAMILY|377|Yes|No|No|16,117 SQFT|42900|42900|229900|214900|272800|257800
0143-N-00290-0000-00|926 MT. LEBANON|143 VANDERBILT DR|Mt Lebanon|92609|Taxable|9/26/2003|Regular|424000|Residential|11798|SINGLE FAMILY|596|Yes|No|No|16,988 SQFT|43600|43600|288200|273200|331800|316800
0143-N-00312-0000-00|926 MT. LEBANON|58 CARLETON DR|Mt Lebanon|92609|Taxable|2/4/2004|Regular|250000|Residential|11939|SINGLE FAMILY|64|No|No|No|6,500 SQFT|43400|43400|179200|179200|222600|222600
0143-N-00314-0000-00|926 MT. LEBANON|62 CARLETON DR|Mt Lebanon|92609|Taxable|8/10/2001|Regular|150000|Residential|11121|SINGLE FAMILY|566|No|No|No|6,944 SQFT|37100|37100|129300|129300|166400|166400
0143-N-00316-0000-00|926 MT. LEBANON|66 CARLETON DR|Mt Lebanon|92609|Taxable|11/8/2010|Regular|280000|Residential|14425|SINGLE FAMILY|370|Yes|No|No|7,636 SQFT|43900|43900|132900|117900|176800|161800
0143-N-00318-0000-00|926 MT. LEBANON|70 CARLETON DR|Mt Lebanon|92609|Taxable|12/7/2011|Regular|235500|Residential|14756|SINGLE FAMILY|193|No|No|No|7,438 SQFT|37000|37000|142000|142000|179000|179000
0143-N-00320-0000-00|926 MT. LEBANON|74 CARLETON DR|Mt Lebanon|92609|Taxable|8/24/2000|Regular|165900|Residential|10849|SINGLE FAMILY|17|No|No|No|9,653 SQFT|38100|38100|155800|155800|193900|193900
0143-N-00322-0000-00|926 MT. LEBANON|78 CARLETON DR|Mt Lebanon|92609|Taxable|7/12/1990|Regular|145000|Residential|8288|SINGLE FAMILY|617|Yes|No|No|8,055 SQFT|44100|44100|116800|101800|160900|145900
0143-N-00324-0000-00|926 MT. LEBANON|160 ELATAN DR|Mt Lebanon|92609|Taxable|11/1/2006|Regular|1|Residential|13045|SINGLE FAMILY|306|Yes|No|No|7,542 SQFT|43900|43900|186100|171100|230000|215000
0143-N-00326-0000-00|926 MT. LEBANON|164 ELATAN DR|Mt Lebanon|92609|Taxable|1/11/1980|Regular|77770|Residential||SINGLE FAMILY|0|Yes|No|No|6,471 SQFT|43400|43400|112800|97800|156200|141200
0143-N-00330-0000-00|926 MT. LEBANON|168 ELATAN DR|Mt Lebanon|92609|Taxable|7/7/1995|Regular|142500|Residential|9493|SINGLE FAMILY|32|Yes|No|No|11,606 SQFT|46500|46500|154800|139800|201300|186300
0143-N-00339-0000-00|926 MT. LEBANON|183 VANDERBILT DR|Mt Lebanon|92609|Taxable|6/1/1989|Regular|94000|Residential|8026|SINGLE FAMILY|450|Yes|No|No|19,718 SQFT|40000|40000|84000|69000|124000|109000
0143-N-00340-0000-00|926 MT. LEBANON|187 VANDERBILT DR|Mt Lebanon|92609|Taxable|4/14/2010|Regular|198000|Residential|14229|SINGLE FAMILY|155|Yes|No|No|8,439 SQFT|35400|35400|90000|75000|125400|110400
0143-N-00341-0000-00|926 MT. LEBANON|172 ELATAN DR|Mt Lebanon|92609|Taxable|8/25/2000|Regular|174900|Residential|10850|SINGLE FAMILY|176|Yes|No|No|11,083 SQFT|39100|39100|131600|116600|170700|155700
0143-N-00347-0000-00|926 MT. LEBANON|201 ELATAN DR|Mt Lebanon|92609|Taxable|11/28/2007|Regular|268500|Residential|13450|SINGLE FAMILY|572|Yes|No|No|13,002 SQFT|47700|47700|149900|134900|197600|182600
0143-N-00349-0000-00|926 MT. LEBANON|197 ELATAN DR|Mt Lebanon|92609|Taxable|6/2/1999|Regular|185000|Residential|10491|SINGLE FAMILY|565|Yes|No|No|14,656 SQFT|49200|49200|140500|125500|189700|174700
0143-N-00351-0000-00|926 MT. LEBANON|193 ELATAN DR|Mt Lebanon|92609|Taxable|5/1/2003|Regular|216000|Residential|11635|SINGLE FAMILY|190|Yes|No|No|7,200 SQFT|35000|35000|138700|123700|173700|158700
0143-N-00353-0000-00|926 MT. LEBANON|189 ELATAN DR|Mt Lebanon|92609|Taxable|5/6/1986|Regular|89000|Residential|7292|SINGLE FAMILY|558|Yes|No|No|7,200 SQFT|35000|35000|115000|100000|150000|135000
0143-N-00355-0000-00|926 MT. LEBANON|185 ELATAN DR|Mt Lebanon|92609|Taxable|7/18/2007|Regular|225000|Residential|13307|SINGLE FAMILY|416|Yes|No|No|7,200 SQFT|35000|35000|136300|121300|171300|156300
0143-N-00357-0000-00|926 MT. LEBANON|181 ELATAN DR|Mt Lebanon|92609|Taxable|11/30/2006|Regular|194000|Residential|13072|SINGLE FAMILY|096|Yes|No|No|7,200 SQFT|35000|35000|113100|98100|148100|133100
0143-N-00359-0000-00|926 MT. LEBANON|177 ELATAN DR|Mt Lebanon|92609|Taxable|10/11/2001|Regular|192000|Residential|11171|SINGLE FAMILY|478|Yes|No|No|7,200 SQFT|35000|35000|131600|116600|166600|151600
0143-N-00361-0000-00|926 MT. LEBANON|173 ELATAN DR|Mt Lebanon|92609|Taxable|5/4/2004|Regular|1|Residential|12032|SINGLE FAMILY|349|Yes|No|No|7,200 SQFT|35000|35000|118300|103300|153300|138300
0143-N-00363-0000-00|926 MT. LEBANON|169 ELATAN DR|Mt Lebanon|92609|Taxable|9/15/1976|Regular|47000|Residential||SINGLE FAMILY|0|Yes|No|No|7,200 SQFT|37200|37200|108700|93700|145900|130900
0143-N-00365-0000-00|926 MT. LEBANON|165 ELATAN DR|Mt Lebanon|92609|Taxable|6/3/1974|Regular|34000|Residential||SINGLE FAMILY|0|Yes|No|No|7,200 SQFT|37200|37200|91800|76800|129000|114000
0143-N-00400-0000-00|926 MT. LEBANON|ELATAN DR|Mt Lebanon|92609|Taxable|3/19/1959|Corporation|0|Residential|3472|VACANT LAND|492|No|No|No|11,742 SQFT|41900|41900|0|0|41900|41900
0143-P-00200-0000-00|926 MT. LEBANON|145 DILLON DR|Mt Lebanon|92609|Taxable|9/2/2011|Regular|275000|Residential|14678|SINGLE FAMILY|276|No|No|No|21,559 SQFT|55400|55400|145600|145600|201000|201000
0143-P-00202-0000-00|926 MT. LEBANON|104 VANDERBILT DR|Mt Lebanon|92609|Taxable|4/2/1981|Regular|89000|Residential|6355|SINGLE FAMILY|335|Yes|No|No|11,773 SQFT|46600|46600|167700|152700|214300|199300
0143-P-00204-0000-00|926 MT. LEBANON|108 VANDERBILT DR|Mt Lebanon|92609|Taxable|2/16/2011|Regular|239000|Residential|14507|SINGLE FAMILY|229|No|No|No|12,451 SQFT|47200|47200|135300|135300|182500|182500
0143-P-00206-0000-00|926 MT. LEBANON|112 VANDERBILT DR|Mt Lebanon|92609|Taxable|9/22/2003|Regular|1|Residential|11792|SINGLE FAMILY|78|Yes|No|No|13,233 SQFT|47900|47900|118100|103100|166000|151000
0143-P-00208-0000-00|926 MT. LEBANON|116 VANDERBILT DR|Mt Lebanon|92609|Taxable|11/5/1986|Regular|115000|Residential|7424|SINGLE FAMILY|283|Yes|No|No|20,194 SQFT|54200|54200|145100|130100|199300|184300
0143-P-00210-0000-00|926 MT. LEBANON|120 VANDERBILT DR|Mt Lebanon|92609|Taxable|10/21/2009|Regular|255000|Residential|14077|SINGLE FAMILY|273|No|No|No|35,749 SQFT|44300|44300|95700|95700|140000|140000
0143-P-00212-0000-00|926 MT. LEBANON|124 VANDERBILT DR|Mt Lebanon|92609|Taxable|2/11/2005|Regular|141000|Residential|12348|SINGLE FAMILY|243|Yes|No|No|24,243 SQFT|57800|57800|114900|99900|172700|157700
0143-P-00214-0000-00|926 MT. LEBANON|128 VANDERBILT DR|Mt Lebanon|92609|Taxable|10/25/2004|Regular|168000|Residential|12235|SINGLE FAMILY|242|Yes|No|No|17,529 SQFT|37400|37400|101200|86200|138600|123600
0143-P-00216-0000-00|926 MT. LEBANON|132 VANDERBILT DR|Mt Lebanon|92609|Taxable|4/15/2003|Regular|205000|Residential|11621|SINGLE FAMILY|404|Yes|No|No|17,210 SQFT|51500|51500|131300|116300|182800|167800
0143-P-00218-0000-00|926 MT. LEBANON|136 VANDERBILT DR|Mt Lebanon|92609|Taxable|12/13/1978|Regular|96750|Residential||SINGLE FAMILY|0|Yes|No|No|19,992 SQFT|40000|40000|125000|110000|165000|150000
0143-P-00220-0000-00|926 MT. LEBANON|140 VANDERBILT DR|Mt Lebanon|92609|Taxable|8/27/1993|Regular|220000|Residential|9040|SINGLE FAMILY|631|Yes|No|No|22,343 SQFT|47700|47700|190600|175600|238300|223300
0143-P-00222-0000-00|926 MT. LEBANON|144 VANDERBILT DR|Mt Lebanon|92609|Taxable|10/18/1991|Regular|225000|Residential|8587|SINGLE FAMILY|370|Yes|No|No|23,958 SQFT|48900|48900|244000|229000|292900|277900
0143-P-00224-0000-00|926 MT. LEBANON|148 VANDERBILT DR|Mt Lebanon|92609|Taxable|12/7/1988|Regular|240000|Residential|7922|SINGLE FAMILY|545|Yes|No|No|22,174 SQFT|47600|47600|274800|259800|322400|307400
0143-P-00226-0000-00|926 MT. LEBANON|139 VANDERBILT DR|Mt Lebanon|92609|Taxable|5/12/1989|Regular|38500|Residential|8013|SINGLE FAMILY|642|Yes|No|No|16,957 SQFT|43600|43600|244800|229800|288400|273400
0143-P-00240-0000-00|926 MT. LEBANON|133 DILLON DR|Mt Lebanon|92609|Taxable|8/9/2001|Regular|325000|Residential|11120|SINGLE FAMILY|353|No|No|No|12,944 SQFT|40500|40500|284500|284500|325000|325000
0143-P-00242-0000-00|926 MT. LEBANON|107 VANDERBILT DR|Mt Lebanon|92609|Taxable|5/16/2011|Regular|174400|Residential|14579|SINGLE FAMILY|314|No|No|No|10,078 SQFT|45100|45100|98900|98900|144000|144000
0143-P-00244-0000-00|926 MT. LEBANON|111 VANDERBILT DR|Mt Lebanon|92609|Taxable|12/23/1985|Regular|114250|Residential|7217|SINGLE FAMILY|253|Yes|No|No|10,682 SQFT|45600|45600|129300|114300|174900|159900
0143-P-00246-0000-00|926 MT. LEBANON|115 VANDERBILT DR|Mt Lebanon|92609|Taxable|1/29/1997|Regular|122000|Residential|9873|SINGLE FAMILY|392|Yes|No|No|11,472 SQFT|39400|39400|126700|111700|166100|151100
0143-P-00248-0000-00|926 MT. LEBANON|119 VANDERBILT DR|Mt Lebanon|92609|Taxable|7/7/1977|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|13,807 SQFT|38700|38700|124300|109300|163000|148000
0143-P-00250-0000-00|926 MT. LEBANON|123 VANDERBILT DR|Mt Lebanon|92609|Taxable|6/17/2003|Regular|203000|Residential|11677|SINGLE FAMILY|040|Yes|No|No|12,718 SQFT|38000|38000|138400|123400|176400|161400
0143-P-00252-0000-00|926 MT. LEBANON|127 VANDERBILT DR|Mt Lebanon|92609|Taxable|11/8/2000|Regular|120000|Residential|10908|SINGLE FAMILY|635|No|No|No|15,313 SQFT|42300|42300|77700|77700|120000|120000
0143-P-00254-0000-00|926 MT. LEBANON|131 VANDERBILT DR|Mt Lebanon|92609|Taxable|5/2/2007|Regular|206000|Residential|13221|SINGLE FAMILY|284|Yes|No|No|12,175 SQFT|37600|37600|131900|116900|169500|154500
0143-P-00256-0000-00|926 MT. LEBANON|135 VANDERBILT DR|Mt Lebanon|92609|Taxable|5/31/2011|Regular|239900|Residential|14591|SINGLE FAMILY|504|Yes|No|No|12,422 SQFT|37700|37700|140600|125600|178300|163300
0143-P-00280-0000-00|926 MT. LEBANON|156 DILLON DR|Mt Lebanon|92609|Taxable|8/25/2004|Regular|283500|Residential|12168|SINGLE FAMILY|163|Yes|No|No|14,080 SQFT|15000|15000|235000|220000|250000|235000
0143-P-00282-0000-00|926 MT. LEBANON|152 DILLON DR|Mt Lebanon|92609|Taxable|3/5/2003|Regular|285000|Residential|11588|VACANT LAND|220|No|No|No|4,200 SQFT|33900|33900|0|0|33900|33900
0143-P-00284-0000-00|926 MT. LEBANON|152 DILLON DR|Mt Lebanon|92609|Taxable|3/5/2003|Regular|285000|Residential|11588|SINGLE FAMILY|220|Yes|No|No|8,400 SQFT|37600|37600|241700|226700|279300|264300
0143-R-00110-0000-00|926 MT. LEBANON|1250 BOWER HILL RD|Mt Lebanon|926C9|Exempt|5/5/1950|Corporation|0|Other||CHURCHES, PUBLIC WORSHIP|0|No|No|No|3.9529 Acres|250400|250400|1193200|1193200|1443600|1443600
0143-R-00150-0000-00|926 MT. LEBANON|1208 BOWER HILL RD|Mt Lebanon|92661|Taxable|12/20/1984|Regular|60000|Residential|7002|SINGLE FAMILY|548|No|No|No|1.1730 Acres|81000|81000|81500|81500|162500|162500
0143-R-00250-0000-00|926 MT. LEBANON|1170 BOWER HILL RD|Mt Lebanon|926C8|Taxable|6/13/2001|Corporation|7435833|Commercial|11070|APART:40+ UNITS|642|No|No|No|8.5237 Acres|561800|561800|6269900|6269900|6831700|6831700
0143-S-00015-0000-00|926 MT. LEBANON|BOWER HILL RD|Mt Lebanon|926C9|Taxable|10/10/1974|Corporation|75000|Commercial||CHARITABLE EXEMPTION/HOS/HOMES|0|No|No|No|20,000 SQFT|45000|45000|9100|9100|54100|54100
0143-S-00058-0000-00|926 MT. LEBANON|1100 BOWER HILL RD|Mt Lebanon|926C4|Taxable|12/23/2005|Corporation|550000|Commercial|12701|VACANT COMMERCIAL LAND|430|No|No|No|6,503 SQFT|49000|49000|0|0|49000|49000
0143-S-00150-0000-00|926 MT. LEBANON|1150 BOWER HILL RD|Mt Lebanon|926C8|Taxable|4/15/1966|Corporation|0|Commercial||APART:40+ UNITS|0|No|No|No|16.7040 Acres|548300|548300|11151400|11151400|11699700|11699700
0143-S-00152-0000-00|926 MT. LEBANON|1145 BOWER HILL RD|Mt Lebanon|926C4|Taxable|5/12/2004|Corporation|2800000|Commercial|12042|MEDICAL CLINICS/OFFICES|446|No|No|No|1.5080 Acres|404100|404100|2135900|2135900|2540000|2540000
0143-S-00156-0000-00|926 MT. LEBANON|1121 BOWER HILL RD|Mt Lebanon|926C4|Taxable|2/4/2005|Corporation|4971000|Commercial|12341|OTHER RETAIL STRUCTURES|192|No|No|No|1.2265 Acres|330600|330600|4640400|4640400|4971000|4971000
0143-S-00182-0000-00|926 MT. LEBANON|1105 BOWER HILL RD|Mt Lebanon|926C9|Taxable|1/4/2012|Regular|350000|Commercial|14780|RETL/STOR OVER|226|No|No|No|6,532 SQFT|23100|23100|130300|130300|153400|153400
0143-S-00184-0000-00|926 MT. LEBANON|105 ROBB HOLLOW RD|Mt Lebanon|926C9|Exempt|3/20/1962|Corporation|1|Government|3986|MUNICIPAL GOVERNMENT|189|No|No|No|7.3720 Acres|726300|726300|1948500|1948500|2674800|2674800
0143-S-00190-0000-00|926 MT. LEBANON|24 ROBB HOLLOW RD|Mt Lebanon|92607|Taxable|1/14/1965|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|8,480 SQFT|33700|33700|152000|137000|185700|170700
0143-S-00200-0000-00|926 MT. LEBANON|6 ROBB HOLLOW RD|Mt Lebanon|92607|Exempt|2/16/2011|Regular|131900|Residential|14506|SINGLE FAMILY|585|No|No|No|9,030 SQFT|34100|34100|89400|89400|123500|123500
0143-S-00208-0000-00|926 MT. LEBANON|1099 BOWER HILL RD|Mt Lebanon|926C9|Exempt|2/15/1966|Corporation|0|Government||FEDERAL GOVERNMENT|0|No|No|No|1.0786 Acres|109500|109500|568500|568500|678000|678000
0143-S-00222-0000-00|926 MT. LEBANON|1014 FIRWOOD DR|Mt Lebanon|92607|Taxable|6/1/2005|Regular|142000|Residential|12464|SINGLE FAMILY|108|Yes|No|No|5,500 SQFT|32400|32400|80200|65200|112600|97600
0143-S-00224-0000-00|926 MT. LEBANON|1020 FIRWOOD DR|Mt Lebanon|92607|Taxable|1/14/2009|Regular|120000|Residential|13835|SINGLE FAMILY|293|Yes|No|No|5,500 SQFT|32400|32400|88700|73700|121100|106100
0143-S-00226-0000-00|926 MT. LEBANON|1026 FIRWOOD DR|Mt Lebanon|92607|Taxable|7/27/1984|Regular|80000|Residential|6917|SINGLE FAMILY|237|Yes|No|No|7,833 SQFT|25000|25000|93000|78000|118000|103000
0143-S-00232-0000-00|926 MT. LEBANON|1037 FIRWOOD DR|Mt Lebanon|92607|Taxable|8/18/2011|Regular|335000|Residential|14664|SINGLE FAMILY|394|No|No|No|11,000 SQFT|35700|35700|186700|186700|222400|222400
0143-S-00236-0000-00|926 MT. LEBANON|1031 FIRWOOD DR|Mt Lebanon|92607|Taxable|4/19/2011|Regular|135000|Residential|14557|SINGLE FAMILY|7|Yes|No|No|10,000 SQFT|34900|34900|86800|71800|121700|106700
0143-S-00238-0000-00|926 MT. LEBANON|1025 FIRWOOD DR|Mt Lebanon|92607|Taxable|3/23/1977|Regular|59900|Residential||SINGLE FAMILY|0|Yes|No|No|6,250 SQFT|32700|32700|123700|108700|156400|141400
0143-S-00240-0000-00|926 MT. LEBANON|1019 FIRWOOD DR|Mt Lebanon|92607|Taxable|2/3/1994|Regular|138000|Residential|9152|SINGLE FAMILY|275|Yes|No|No|6,875 SQFT|33000|33000|127700|112700|160700|145700
0143-S-00242-0000-00|926 MT. LEBANON|FIRWOOD DR|Mt Lebanon|92607|Taxable|2/3/1994|Regular|138000|Residential|9152|VACANT LAND|275|No|No|No|5,350 SQFT|3900|3900|0|0|3900|3900
0143-S-00244-0000-00|926 MT. LEBANON|1013 FIRWOOD DR|Mt Lebanon|92607|Taxable|8/9/1988|Regular|125000|Residential|7844|SINGLE FAMILY|584|Yes|No|No|6,875 SQFT|26400|26400|119600|104600|146000|131000
0143-S-00246-0000-00|926 MT. LEBANON|1007 FIRWOOD DR|Mt Lebanon|92607|Taxable|12/30/1996|Regular|1|Residential|9855|SINGLE FAMILY|364|Yes|No|No|13,535 SQFT|37700|37700|100800|85800|138500|123500
0143-S-00248-0000-00|926 MT. LEBANON|1001 FIRWOOD DR|Mt Lebanon|92607|Taxable|5/20/2010|Regular|10|Residential|14265|SINGLE FAMILY|6|Yes|No|No|6,250 SQFT|32700|32700|78500|63500|111200|96200
0143-S-00250-0000-00|926 MT. LEBANON|995 FIRWOOD DR|Mt Lebanon|92607|Taxable|11/25/2008|Regular|92400|Residential|13799|SINGLE FAMILY|76|Yes|No|No|9,044 SQFT|34100|34100|106100|91100|140200|125200
0143-S-00270-0000-00|926 MT. LEBANON|994 LAKEMONT DR|Mt Lebanon|92607|Taxable|5/22/2009|Regular|165500|Residential|13933|SINGLE FAMILY|281|Yes|No|No|23,148 SQFT|45400|45400|111300|96300|156700|141700
0143-S-00274-0000-00|926 MT. LEBANON|998 LAKEMONT DR|Mt Lebanon|92607|Taxable|4/28/2004|Regular|1|Residential|12023|SINGLE FAMILY|240|Yes|No|No|25,964 SQFT|47600|47600|131500|116500|179100|164100
0143-S-00276-0000-00|926 MT. LEBANON|1002 LAKEMONT DR|Mt Lebanon|92607|Taxable|12/31/2002|Regular|148000|Residential|11540|SINGLE FAMILY|124|Yes|No|No|15,289 SQFT|39100|39100|108500|93500|147600|132600
0143-S-00280-0000-00|926 MT. LEBANON|1006 LAKEMONT DR|Mt Lebanon|92607|Taxable|5/17/1994|Regular|106500|Residential|9217|SINGLE FAMILY|518|Yes|No|No|13,590 SQFT|34000|34000|100700|85700|134700|119700
0143-S-00290-0000-00|926 MT. LEBANON|17 LEAFY LN|Mt Lebanon|92607|Taxable|7/8/2005|Corporation|1|Residential|12509|SINGLE FAMILY|529|Yes|No|No|33,022 SQFT|53300|53300|161800|146800|215100|200100
0191-A-00004-0000-00|926 MT. LEBANON|456 BROADMOOR AVE|Mt Lebanon|92614|Taxable|5/6/2008|Regular|130000|Residential|13600|SINGLE FAMILY|92|No|No|No|6,000 SQFT|35800|35800|92200|92200|128000|128000
0191-A-00006-0000-00|926 MT. LEBANON|454 BROADMOOR AVE|Mt Lebanon|92614|Taxable|11/18/2005|Regular|165000|Residential|12664|SINGLE FAMILY|99|Yes|No|No|6,000 SQFT|35800|35800|98500|83500|134300|119300
0191-A-00010-0000-00|926 MT. LEBANON|452 BROADMOOR AVE|Mt Lebanon|92614|Taxable|1/22/2004|Regular|169000|Residential|11926|TWO FAMILY|583|No|No|No|12,163 SQFT|39500|39500|105000|105000|144500|144500
0191-A-00012-0000-00|926 MT. LEBANON|449 THORNYCROFT AVE|Mt Lebanon|92614|Taxable|8/11/1986|Regular|1|Residential|7363|SINGLE FAMILY|181|Yes|No|No|8,879 SQFT|33200|33200|106500|91500|139700|124700
0191-A-00016-0000-00|926 MT. LEBANON|THORNYCROFT AVE|Mt Lebanon|92614|Taxable|2/19/2008|Regular|1|Residential|13524|VACANT LAND|593|No|No|No|690 SQFT|600|600|0|0|600|600
0191-A-00017-0000-00|926 MT. LEBANON|455 THORNYCROFT AVE|Mt Lebanon|92614|Taxable|2/19/2008|Regular|1|Residential|13524|SINGLE FAMILY|593|No|No|No|5,791 SQFT|35000|35000|108000|108000|143000|143000
0191-A-00019-0000-00|926 MT. LEBANON|457 THORNYCROFT AVE|Mt Lebanon|92614|Taxable|6/16/2010|Regular|284500|Residential|14293|SINGLE FAMILY|163|Yes|No|No|6,000 SQFT|35800|35800|131700|116700|167500|152500
0191-A-00021-0000-00|926 MT. LEBANON|461 THORNYCROFT AVE|Mt Lebanon|92614|Taxable|7/24/2003|Regular|154000|Residential|11718|SINGLE FAMILY|36|Yes|No|No|6,000 SQFT|35800|35800|88100|73100|123900|108900
0191-A-00023-0000-00|926 MT. LEBANON|465 THORNYCROFT AVE|Mt Lebanon|92614|Taxable|4/29/1991|Regular|116000|Residential|8466|SINGLE FAMILY|212|Yes|No|No|6,000 SQFT|35800|35800|93700|78700|129500|114500
0191-A-00042-0000-00|926 MT. LEBANON|715 SHADY LN|Mt Lebanon|92614|Taxable|5/19/1993|Regular|229500|Residential|8965|SINGLE FAMILY|554|No|No|No|7,145 SQFT|32600|32600|131400|131400|164000|164000
0191-A-00044-0000-00|926 MT. LEBANON|721 SHADY LN|Mt Lebanon|92614|Taxable|6/14/1971|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|6,667 SQFT|32400|32400|119900|104900|152300|137300
0191-A-00046-0000-00|926 MT. LEBANON|725 SHADY LN|Mt Lebanon|92614|Taxable|11/10/2011|Regular|1|Residential|14737|SINGLE FAMILY|97|Yes|No|No|7,130 SQFT|32600|32600|107000|92000|139600|124600
0191-A-00048-0000-00|926 MT. LEBANON|729 SHADY LN|Mt Lebanon|92614|Taxable|1/4/2012|Regular|195000|Residential|14780|SINGLE FAMILY|490|Yes|No|No|7,050 SQFT|32600|32600|106500|91500|139100|124100
0191-A-00050-0000-00|926 MT. LEBANON|731 SHADY LN|Mt Lebanon|92614|Taxable|11/4/1966|Regular|0|Residential||SINGLE FAMILY|0|No|No|No|7,784 SQFT|32800|32800|117100|117100|149900|149900
0191-A-00052-0000-00|926 MT. LEBANON|735 SHADY LN|Mt Lebanon|92614|Taxable|3/15/1999|Regular|0|Residential|10425|SINGLE FAMILY|442|Yes|No|No|8,937 SQFT|33300|33300|102300|87300|135600|120600
0191-A-00054-0000-00|926 MT. LEBANON|737 SHADY LN|Mt Lebanon|92614|Taxable|7/13/1987|Regular|95000|Residential|7598|SINGLE FAMILY|21|Yes|No|No|11,932 SQFT|35400|35400|119500|104500|154900|139900
0191-A-00063-0000-00|926 MT. LEBANON|746 SHADY LN|Mt Lebanon|92614|Taxable|5/11/1994|Regular|144000|Residential|9213|SINGLE FAMILY|138|Yes|No|No|32,960 SQFT|47800|47800|86600|71600|134400|119400
0191-A-00069-0000-00|926 MT. LEBANON|742 SHADY LN|Mt Lebanon|92614|Taxable|7/8/1974|Regular|41000|Residential||SINGLE FAMILY|0|Yes|No|No|11,486 SQFT|33200|33200|107200|92200|140400|125400
0191-A-00072-0000-00|926 MT. LEBANON|738 SHADY LN|Mt Lebanon|92614|Taxable|1/16/1979|Regular|57500|Residential||SINGLE FAMILY|0|Yes|No|No|11,738 SQFT|33300|33300|86700|71700|120000|105000
